"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/30/2014 00:00:21","415E","2014-00051053","1900 BLOCK CENTER ST"
"08/30/2014 00:01:57","415E","2014-00051064","2500 BLOCK DANA ST"
"08/30/2014 00:07:12","415E","2014-00051042","2300 BLOCK CARLETON ST"
"08/30/2014 00:09:38","1196","2014-00051039","TENTH ST/PARKER ST"
"08/30/2014 00:11:39","T","2014-00051040","TYLER ST/CALIFORNIA ST"
"08/30/2014 00:13:20","415E","2014-00051048","2300 BLOCK TELEGRAPH AVE"
"08/30/2014 00:15:17","415","2014-00051050","2300 BLOCK PROSPECT ST"
"08/30/2014 00:15:49","T","2014-00051041","SACRAMENTO ST/FAIRVIEW ST"
"08/30/2014 00:19:18","T","2014-00051043","PARKER ST/TELEGRAPH AVE"
"08/30/2014 00:21:00","1033S","2014-00051045","2600 BLOCK SEVENTH ST"
"08/30/2014 00:21:24","T","2014-00051044","UNIVERSITY AVE/W FRONTAGE RD"
"08/30/2014 00:22:43","SUSCIR","2014-00051046","2100 BLOCK VALLEY ST"
"08/30/2014 00:29:13","DRUGS","2014-00051056","3000 BLOCK COLLEGE AVE"
"08/30/2014 00:30:31","T","2014-00051047","DWIGHT WAY/TELEGRAPH AVE"
"08/30/2014 00:37:47","1196","2014-00051049","MARIN AVE/GRIZZLY PEAK BLVD"
"08/30/2014 00:39:06","415E","2014-00051055","2500 BLOCK COLLEGE AVE"
"08/30/2014 00:46:08","1196","2014-00051051","SEAWALL DR/UNIVERSITY AVE"
"08/30/2014 00:48:27","1196","2014-00051052","SEAWALL DR/UNIVERSITY AVE"
"08/30/2014 00:54:33","1194","2014-00051054","ALLSTON WAY/SHATTUCK AVE"
"08/30/2014 00:54:50","415E","2014-00051066","2600 BLOCK SAN PABLO AVE"
"08/30/2014 00:55:08","AID","2014-00051057","1700 BLOCK LA LOMA AVE"
"08/30/2014 01:04:54","T","2014-00051058","UNIVERSITY AVE/SEAWALL DR"
"08/30/2014 01:06:48","W911","2014-00051061","2100 BLOCK SIXTH ST"
"08/30/2014 01:06:56","647F","2014-00051059","2400 BLOCK DURANT AVE"
"08/30/2014 01:07:02","SUSCIR","2014-00051060","DOHR ST/OREGON ST"
"08/30/2014 01:18:32","415E","2014-00051063","2000 BLOCK ADDISON ST"
"08/30/2014 01:20:28","1053","2014-00051062","DANA ST/WOOLSEY ST"
