"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/12/2014 00:15:24","597","2014-00047093","1900 BLOCK EIGHTH ST"
"08/12/2014 00:20:27","242","2014-00047095","2500 BLOCK DURANT AVE"
"08/12/2014 00:21:56","242","2014-00047096","TELEGRAPH AVE/DURANT AVE"
"08/12/2014 01:20:15","415E","2014-00047099","HASTE ST/SHATTUCK AVE"
"08/12/2014 01:23:36","1091B","2014-00047101","FOREST LN/KEELER AVE"
"08/12/2014 02:43:51","SUSCIR","2014-00047100","2000 BLOCK ADDISON ST"
"08/12/2014 02:45:55","1091B","2014-00047102","1000 BLOCK CRESTON RD"
"08/12/2014 04:30:23","415E","2014-00047103","2600 BLOCK REGENT ST"
"08/12/2014 04:56:24","415","2014-00047104","2000 BLOCK ADDISON ST"
"08/12/2014 05:30:05","415","2014-00047105","2700 BLOCK DWIGHT WAY"
"08/12/2014 05:56:50","602L","2014-00047115","2400 BLOCK MCKINLEY AVE"
"08/12/2014 06:03:52","415E","2014-00047110","SHATTUCK AVE/UNIVERSITY AVE"
"08/12/2014 06:25:24","SUSPER","2014-00047106","SHATTUCK AVE/UNIVERSITY AVE"
"08/12/2014 06:34:29","SUSPER","2014-00047107","2900 BLOCK DOHR ST"
"08/12/2014 06:51:19","647J","2014-00047111","2100 BLOCK BANCROFT WAY"
"08/12/2014 06:52:19","1194","2014-00047109","2400 BLOCK TELEGRAPH AVE"
"08/12/2014 07:11:33","1033A","2014-00047112","2200 BLOCK OXFORD ST"
"08/12/2014 07:14:52","1033A","2014-00047114","1500 BLOCK UNIVERSITY AVE"
"08/12/2014 07:20:30","SEC","2014-00047113","DWIGHT WAY/BOWDITCH ST"
"08/12/2014 07:27:51","SEC","2014-00047116","1100 BLOCK TENTH ST"
"08/12/2014 07:31:54","484","2014-00047117","2300 BLOCK SHATTUCK AVE"
"08/12/2014 07:35:16","415","2014-00047118","2100 BLOCK OXFORD ST"
"08/12/2014 08:32:01","SEC","2014-00047119","DWIGHT WAY/BOWDITCH ST"
"08/12/2014 08:34:40","1124","2014-00047120","1800 BLOCK MCGEE AVE"
"08/12/2014 08:41:30","1062B","2014-00047122","2100 BLOCK JEFFERSON AVE"
"08/12/2014 08:49:50","1053","2014-00047121","2400 BLOCK ASHBY AVE"
"08/12/2014 09:00:22","ADVICE","2014-00047124","2100 BLOCK SACRAMENTO ST"
"08/12/2014 09:01:26","484","2014-00047123","2000 BLOCK MILVIA ST"
"08/12/2014 09:21:22","10852","2014-00047125","3000 BLOCK CLAREMONT AVE"
"08/12/2014 09:31:19","SEC","2014-00047126","1019 / "
"08/12/2014 09:32:48","1124","2014-00047128","1700 BLOCK BLAKE ST"
"08/12/2014 09:34:37","484","2014-00047129","CEDAR ST/SIXTH ST"
"08/12/2014 09:34:58","415","2014-00047127","2400 BLOCK ASHBY AVE"
"08/12/2014 09:53:57","SEC","2014-00047130","1000 BLOCK CEDAR ST"
"08/12/2014 09:55:09","1124","2014-00047132","2300 BLOCK EDWARDS ST"
"08/12/2014 10:03:48","SEC","2014-00047131","2ND ST/JONE ST / "
"08/12/2014 10:05:17","SUSCIR","2014-00047133","2000 BLOCK STUART ST"
"08/12/2014 10:10:15","ADVICE","2014-00047148","2600 BLOCK PIEDMONT AVE"
"08/12/2014 10:11:55","PRKVIO",,"2900 BLOCK FLORENCE ST"
"08/12/2014 10:18:05","415","2014-00047135","1800 BLOCK HARMON ST"
"08/12/2014 10:18:15","T","2014-00047134","SECOND ST/CEDAR ST"
"08/12/2014 10:24:48","415","2014-00047137","ASHBY AVE/DOMINGO AVE"
"08/12/2014 10:25:53","415","2014-00047136","2400 BLOCK CARLETON ST"
"08/12/2014 10:27:17","242","2014-00047143","UNIVERSITY AVE/W FRONTAGE RD"
"08/12/2014 10:35:52","1033A","2014-00047138","2200 BLOCK STUART ST"
"08/12/2014 10:42:03","415","2014-00047140","2500 BLOCK DWIGHT WAY"
"08/12/2014 10:57:51","415","2014-00047141","2800 BLOCK SAN PABLO AVE"
"08/12/2014 10:58:32","SEC","2014-00047139","1600 BLOCK PRINCE ST"
"08/12/2014 10:58:54","415","2014-00047142","2000 BLOCK KITTREDGE ST"
"08/12/2014 11:09:34","415","2014-00047144","2600 BLOCK TELEGRAPH AVE"
"08/12/2014 11:19:26","TRFHAZ","2014-00047145","2400 BLOCK ASHBY AVE"
"08/12/2014 11:33:37","LOST","2014-00047146","2400 BLOCK GRANT ST"
"08/12/2014 11:54:08","1033A","2014-00047149","2600 BLOCK SHASTA RD"
"08/12/2014 11:56:56","647F","2014-00047157","2500 BLOCK TELEGRAPH AVE"
"08/12/2014 12:01:39","459A","2014-00047150","DWIGHT WAY/HILLEGASS AVE"
"08/12/2014 12:02:29","AID","2014-00047158","2300 BLOCK BANCROFT WAY"
"08/12/2014 12:03:47","1091E","2014-00047151","SACRAMENTO ST/BLAKE ST"
"08/12/2014 12:10:20","594","2014-00047155","2500 BLOCK TELEGRAPH AVE"
"08/12/2014 12:10:58","415","2014-00047156","SAN PABLO AVE/PAGE ST"
"08/12/2014 12:11:54","1124","2014-00047153","800 BLOCK THE ALAMEDA "
"08/12/2014 12:12:04","T","2014-00047152","MURRAY ST/SEVENTH ST"
"08/12/2014 12:22:09","415","2014-00047161","2500 BLOCK DWIGHT WAY"
"08/12/2014 12:22:21","1033A","2014-00047159","2900 BLOCK GARBER ST"
"08/12/2014 12:24:41","484","2014-00047160","OXFORD ST/KITTREDGE ST"
"08/12/2014 12:29:53","1124",,"1000 BLOCK CRAGMONT AVE"
"08/12/2014 12:32:46","415","2014-00047162","900 BLOCK CHANNING WAY"
"08/12/2014 12:40:19","484","2014-00047188","2800 BLOCK PRINCE ST"
"08/12/2014 12:41:28","T","2014-00047163","TENTH ST/HARRISON ST"
"08/12/2014 12:43:26","242","2014-00047164","2000 BLOCK SAN PABLO AVE"
"08/12/2014 12:43:51","VCVIO","2014-00047165","DELAWARE ST/SHATTUCK AVE"
"08/12/2014 12:43:52","W911",,"1000 BLOCK UNIVERSITY AVE"
"08/12/2014 12:45:41","484","2014-00047182","2100 BLOCK HASTE ST"
"08/12/2014 12:48:59","1124",,"1000 BLOCK ALLSTON WAY"
"08/12/2014 12:50:54","415","2014-00047167","1300 BLOCK BAY VIEW PL"
"08/12/2014 12:55:05","PRKVIO","2014-00047166","2000 BLOCK DURANT AVE"
"08/12/2014 12:57:17","1033A","2014-00047169","2000 BLOCK PRINCE ST"
"08/12/2014 13:03:45","459A","2014-00047183","2000 BLOCK ALLSTON WAY"
"08/12/2014 13:06:25","415","2014-00047170","REGENT ST/PRINCE ST"
"08/12/2014 13:07:56","LOST","2014-00047168","ASHBY AVE/ADELINE ST"
"08/12/2014 13:12:01","1033A","2014-00047171","900 BLOCK WILSON CIR"
"08/12/2014 13:14:04","PCVIO","2014-00047195","2800 BLOCK SHATTUCK AVE"
"08/12/2014 13:17:07","484","2014-00047196","1800 BLOCK FOURTH ST"
"08/12/2014 13:18:34","TRFHAZ","2014-00047172","UNI/6TH / "
"08/12/2014 13:30:06","SUSPER","2014-00047174","SHATTUCK AVE/BLAKE ST"
"08/12/2014 13:30:51","SEC","2014-00047173","M L KING JR WAY/ALCATRAZ AVE"
"08/12/2014 13:31:54","1042","2014-00047175","UNIVERSITY AVE/SIXTH ST"
"08/12/2014 13:48:42","415","2014-00047177","2600 BLOCK TELEGRAPH AVE"
"08/12/2014 13:49:11","FLAG","2014-00047176","ALCATRAZ AVE/ADELINE / "
