"Date-Time","Call-Incident Type","Incident No.","Full Address"
"11/07/2014 00:07:37","SUSPER","2014-00066223","2700 BLOCK DURANT AVE"
"11/07/2014 00:16:02","1042","2014-00066225","3000 BLOCK REGENT ST"
"11/07/2014 00:21:16","415E","2014-00066226","NINTH ST/PAGE ST"
"11/07/2014 00:28:14","415E","2014-00066224","2500 BLOCK PIEDMONT AVE"
"11/07/2014 01:09:10","415E","2014-00066228","900 BLOCK HEARST AVE"
"11/07/2014 01:11:37","W911","2014-00066229","2300 BLOCK TELEGRAPH AVE"
"11/07/2014 01:16:50","415","2014-00066230","2300 BLOCK TELEGRAPH AVE"
"11/07/2014 01:22:35","1196","2014-00066231","CALIFORNIA ST/ALCATRAZ AVE"
"11/07/2014 01:27:53","1194","2014-00066232","TELEGRAPH AVE/DURANT AVE"
"11/07/2014 01:54:02","A911","2014-00066233","2700 BLOCK MILVIA ST"
"11/07/2014 02:04:31","273 5","2014-00066234","CONFIDENTIAL"
"11/07/2014 02:47:31","415E","2014-00066236","1800 BLOCK TENTH ST"
"11/07/2014 02:56:27","415","2014-00066237","2500 BLOCK HILLEGASS AVE"
"11/07/2014 03:26:24","415","2014-00066240","2500 BLOCK BENVENUE AVE"
"11/07/2014 03:26:33","415E","2014-00066238","900 BLOCK HEARST AVE"
"11/07/2014 03:32:57","273 5","2014-00066239","CONFIDENTIAL"
"11/07/2014 04:38:31","BMCVIO","2014-00066241","2200 BLOCK BONAR ST"
"11/07/2014 05:05:15","1194B","2014-00066242","CAMELIA ST/SAN PABLO AVE"
"11/07/2014 05:23:00","SUSPER","2014-00066243","1700 BLOCK SACRAMENTO ST"
"11/07/2014 05:48:53","1062B","2014-00066244","2700 BLOCK SOJOURNER TRUTH WAY"
"11/07/2014 06:03:15","415","2014-00066245","3000 BLOCK REGENT ST"
"11/07/2014 06:08:48","PRKVIO","2014-00066246","DOVER ST/ALCATRAZ AVE"
"11/07/2014 07:12:42","W911","2014-00066247","2500 BLOCK DURANT AVE"
"11/07/2014 07:41:17","594","2014-00066248","3000 BLOCK REGENT ST"
"11/07/2014 07:44:25","LDRPT","2014-00066249","2900 BLOCK OTIS ST"
"11/07/2014 07:46:05","1042","2014-00066250","2500 BLOCK DWIGHT WAY"
"11/07/2014 07:47:24","BMCVIO","2014-00066251","EIGHTH ST/BANCROFT WAY"
"11/07/2014 07:47:37","PRKVIO","2014-00066255","2100 BLOCK STUART ST"
"11/07/2014 07:53:03","1091V","2014-00066253","SEVENTH ST/ALLSTON WAY"
"11/07/2014 07:58:10","AID","2014-00066257","3200 BLOCK CALIFORNIA ST"
"11/07/2014 08:00:30","415","2014-00066252","1200 BLOCK ASHBY AVE"
