"Date-Time","Call-Incident Type","Incident No.","Full Address"
"11/08/2014 00:05:01","5150","2014-00066456","700 BLOCK HARRISON ST"
"11/08/2014 00:06:23","1053","2014-00066455","OXFORD ST/UNIVERSITY AVE"
"11/08/2014 00:07:25","TRFHAZ","2014-00066457","SAN PABLO AVE/VIRGINIA ST"
"11/08/2014 00:24:34","1194B","2014-00066458","2500 BLOCK CHANNING WAY"
"11/08/2014 00:26:29","1194","2014-00066459","SHATTUCK AVE/BLAKE ST"
"11/08/2014 00:28:49","T","2014-00066460","ALCATRAZ AVE/SACRAMENTO ST"
"11/08/2014 00:41:08","1194","2014-00066461","CENTER ST/SHATTUCK AVE"
"11/08/2014 01:00:29","T","2014-00066462","MCGEE AVE/WARD ST"
"11/08/2014 01:03:07","23103","2014-00066463","ADELINE ST/ALCATRAZ AVE"
"11/08/2014 01:05:58","415E","2014-00066465","1000 BLOCK UNIVERSITY AVE"
"11/08/2014 01:07:47","242","2014-00066464","2600 BLOCK SAN PABLO AVE"
"11/08/2014 01:28:26","1057","2014-00066467","1000 BLOCK MARIPOSA AVE"
"11/08/2014 01:38:53","SEC","2014-00066466","2300 BLOCK TELEGRAPH AVE"
"11/08/2014 02:01:03","242","2014-00066469","DURANT AVE/BOWDITCH ST"
"11/08/2014 02:05:13","SUSCIR","2014-00066470","2100 BLOCK DWIGHT WAY"
"11/08/2014 02:08:51","SUSPER","2014-00066471","1300 BLOCK JOSEPHINE ST"
"11/08/2014 02:10:59","415E","2014-00066472","2300 BLOCK DURANT AVE"
"11/08/2014 02:18:07","1033A","2014-00066476","2000 BLOCK SIXTH ST"
"11/08/2014 02:23:16","T","2014-00066473","BANCROFT WAY/DANA ST"
"11/08/2014 02:29:26","KNOCK","2014-00066474","624 ALVARADO RD / "
"11/08/2014 02:29:45","20002","2014-00066475","SHATTUCK AVE/CEDAR ST"
"11/08/2014 02:30:18","415E","2014-00066482","OXFORD ST/LOS ANGELES AVE"
"11/08/2014 02:41:56","1196","2014-00066477","CLAREMONT AVE/RUSSELL ST"
"11/08/2014 02:57:34","SEC","2014-00066478","2352 SHATTUCK AVE / "
"11/08/2014 02:57:44","415E","2014-00066480","DANA ST/DWIGHT WAY"
"11/08/2014 03:04:05","1194","2014-00066479","ASHBY AVE/SHATTUCK AVE"
"11/08/2014 03:08:05","SEC","2014-00066481","2000 BLOCK ALLSTON WAY"
"11/08/2014 04:03:42","T","2014-00066483","TELEGRAPH AVE/DERBY ST"
"11/08/2014 04:08:59","1196","2014-00066484","1700 BLOCK FIFTH ST"
"11/08/2014 04:31:13","415","2014-00066485","2900 BLOCK ADELINE ST"
"11/08/2014 05:03:16","SUSCIR","2014-00066486","2200 BLOCK ASHBY AVE"
"11/08/2014 05:37:23","1057AR","2014-00066488","2600 BLOCK ELLSWORTH ST"
"11/08/2014 05:38:58","1033A","2014-00066487","2600 BLOCK GRANT ST"
"11/08/2014 06:43:03","W911","2014-00066490","2100 BLOCK KITTREDGE ST"
"11/08/2014 06:48:27","1033A","2014-00066489","1200 BLOCK GILMAN ST"
"11/08/2014 07:02:20","LDRPT","2014-00066491","ASHBY AVE/SHATTUCK AVE"
"11/08/2014 07:36:39","602L","2014-00066492","1800 BLOCK SAN PABLO AVE"
"11/08/2014 07:47:07","ILLDMP","2014-00066502","1500 BLOCK GRANT ST"
"11/08/2014 07:49:21","1042","2014-00066493","2200 BLOCK CARLETON ST"
"11/08/2014 08:10:59","TRFHAZ","2014-00066494","1800 BLOCK SEVENTH ST"
"11/08/2014 08:13:40","415E","2014-00066497","2900 BLOCK ADELINE ST"
"11/08/2014 08:32:24","BMCVIO","2014-00066496","2700 BLOCK SACRAMENTO ST"
"11/08/2014 08:33:57","PRKVIO","2014-00066495","CENTER ST/M L KING JR WAY"
"11/08/2014 08:36:32","594","2014-00066506","1900 BLOCK UNIVERSITY AVE"
"11/08/2014 08:45:11","484","2014-00066500","SHATTUCK AVE/HEARST AVE"
"11/08/2014 08:47:31","1194","2014-00066498","2900 BLOCK ADELINE ST"
"11/08/2014 08:48:50","1053","2014-00066499","NINTH ST/UNIVERSITY AVE"
"11/08/2014 08:53:30","W911","2014-00066501","2800 BLOCK SHATTUCK AVE"
"11/08/2014 08:59:03","1033A","2014-00066504","3200 BLOCK ADELINE ST"
"11/08/2014 08:59:12","AID","2014-00066503","2400 BLOCK CHANNING WAY"
"11/08/2014 09:01:54","SUSCIR","2014-00066509","2800 BLOCK KELSEY ST"
"11/08/2014 09:02:49","1053","2014-00066505","UNIVERSITY AVE/OXFORD ST"
"11/08/2014 09:08:12","SEC","2014-00066507","ADELINE ST/ALCATRAZ AVE"
"11/08/2014 09:12:30","AID","2014-00066508","1100 BLOCK UNIVERSITY AVE"
"11/08/2014 09:18:45","SEC","2014-00066510","400 BLOCK GILMAN ST"
"11/08/2014 09:26:06","SEC","2014-00066511","200 BLOCK UNIVERSITY AVE"
"11/08/2014 09:29:17","SUSCIR","2014-00066512","2800 BLOCK TELEGRAPH AVE"
"11/08/2014 09:39:26","1042","2014-00066513","2700 BLOCK CHANNING WAY"
"11/08/2014 09:46:35","243E1","2014-00066514","CONFIDENTIAL"
"11/08/2014 09:52:38","1062B","2014-00066518","2400 BLOCK BLAKE ST"
"11/08/2014 09:56:26","TRFHAZ","2014-00066517","CHANNING WAY/TELEGRAPH AVE"
"11/08/2014 09:57:31","1033A","2014-00066521","1800 BLOCK SAN RAMON AVE"
"11/08/2014 09:57:51","602L","2014-00066515"," / "
"11/08/2014 10:00:28","BMCVIO","2014-00066516","2400 BLOCK TELEGRAPH AVE"
"11/08/2014 10:09:32","1033A","2014-00066519","2100 BLOCK KITTREDGE ST"
"11/08/2014 10:26:05","BMCVIO","2014-00066520","3000 BLOCK BATEMAN ST"
"11/08/2014 10:36:21","602L","2014-00066530","DELAWARE ST/SAN PABLO AVE"
"11/08/2014 10:39:28","ADVICE","2014-00066522","2500 BLOCK BENVENUE AVE"
"11/08/2014 10:41:48","5150","2014-00066523","ADELINE ST/ASHBY AVE"
