"Date-Time","Call-Incident Type","Incident No.","Full Address"
"10/09/2014 00:11:59","SUSCIR","2014-00060025","1500 BLOCK BONITA AVE"
"10/09/2014 00:30:06","594","2014-00060026","ALLSTON WAY/M L KING JR WAY"
"10/09/2014 00:37:56","415","2014-00060028","1400 BLOCK HOPKINS ST"
"10/09/2014 00:38:10","T","2014-00060027","M L KING JR WAY/DWIGHT WAY"
"10/09/2014 00:44:19","1194","2014-00060029","DWIGHT WAY/M L KING JR WAY"
"10/09/2014 00:51:35","415","2014-00060030","2600 BLOCK TELEGRAPH AVE"
"10/09/2014 01:18:26","SEC","2014-00060031"," / "
"10/09/2014 01:33:13","1196","2014-00060032","TYLER ST/SACRAMENTO ST"
"10/09/2014 01:36:18","23103","2014-00060033","1500 BLOCK CEDAR ST"
"10/09/2014 01:38:50","415","2014-00060036","2100 BLOCK MCGEE AVE"
"10/09/2014 01:46:01","1196","2014-00060034","SACRAMENTO ST/TYLER ST"
"10/09/2014 01:48:56","SEC","2014-00060035","TELEGRAPH AVE/HASTE ST"
"10/09/2014 01:54:11","1033A","2014-00060037","700 BLOCK POTTER ST"
"10/09/2014 02:03:51","1196","2014-00060038"," / "
"10/09/2014 02:10:12","SEC","2014-00060039"," / "
"10/09/2014 02:27:40","T","2014-00060040","SHATTUCK AVE/BERKELEY WAY"
"10/09/2014 02:27:46","SEC","2014-00060041","2300 BLOCK PRINCE ST"
"10/09/2014 02:32:38","SEC","2014-00060042","200 BLOCK UNIVERSITY AVE"
"10/09/2014 02:33:04","T","2014-00060043","SHATTUCK AVE/DURANT AVE"
"10/09/2014 02:48:47","1196","2014-00060044","W FRONTAGE RD/UNIV / "
"10/09/2014 02:57:00","SEC","2014-00060045","2600 BLOCK DWIGHT WAY"
"10/09/2014 03:05:05","T","2014-00060046","HEARST AVE/FOURTH ST"
"10/09/2014 03:11:03","T","2014-00060047","HASTE ST/COLLEGE AVE"
"10/09/2014 03:43:03","T","2014-00060048","CHANNIN /MILVIA ST / "
"10/09/2014 03:59:44","415","2014-00060049","2500 BLOCK REGENT ST"
"10/09/2014 04:11:59","1042","2014-00060050","2000 BLOCK LINCOLN ST"
"10/09/2014 04:48:43","SEC","2014-00060051","FOURTH ST/HEARST AVE"
"10/09/2014 04:54:06","T","2014-00060052","ASHBY AVE/SEVENTH ST"
"10/09/2014 05:58:02","1033A","2014-00060053","1900 BLOCK FOURTH ST"
"10/09/2014 06:01:37","T","2014-00060054","SP/GRAYSON / "
"10/09/2014 06:28:56","SUSCIR","2014-00060055","1200 BLOCK TALBOT AVE"
"10/09/2014 06:43:06","ADVICE","2014-00060056","1700 BLOCK CHESTNUT ST"
"10/09/2014 07:17:59","1033A","2014-00060057","1300 BLOCK HENRY ST"
"10/09/2014 07:47:37","1042","2014-00060058","2900 BLOCK SAN PABLO AVE"
"10/09/2014 07:47:59","459A","2014-00060059","2700 BLOCK WALKER ST"
"10/09/2014 07:48:22","602L","2014-00060060","2100 BLOCK OXFORD ST"
"10/09/2014 07:55:20","602L","2014-00060061","2400 BLOCK BANCROFT WAY"
"10/09/2014 07:55:51","BMCVIO","2014-00060070","3000 BLOCK TELEGRAPH AVE"
"10/09/2014 08:02:17","1124","2014-00060062","1700 BLOCK CURTIS ST"
"10/09/2014 08:04:44","BMCVIO","2014-00060065","DWIGHT WAY/SAN PABLO AVE"
"10/09/2014 08:10:59","602L","2014-00060097","2300 BLOCK PRINCE ST"
"10/09/2014 08:15:16","PRKVIO","2014-00060064","1800 BLOCK ALLSTON WAY"
"10/09/2014 08:16:38","20002","2014-00060078","ASHBY AVE/CALIFORNIA ST"
"10/09/2014 08:23:13","5150","2014-00060066","2600 BLOCK M L KING JR WAY"
"10/09/2014 08:25:25","1198","2014-00060067","2900 BLOCK SAN PABLO AVE"
"10/09/2014 08:40:48","NEW",,"6400 BLOCK SHATTUCK AVE"
"10/09/2014 08:41:02","SUSPER","2014-00060068","SHATTUCK AVE/CENTER ST"
"10/09/2014 08:41:58","FOUND","2014-00060073","CENTER ST/MILVIA ST"
"10/09/2014 08:50:26","BMCVIO","2014-00060105","1000 BLOCK ALLSTON WAY"
"10/09/2014 08:51:17","PCVIO","2014-00060113","1200 BLOCK UNIVERSITY AVE"
"10/09/2014 08:51:34","242","2014-00060069","2400 BLOCK ASHBY AVE"
"10/09/2014 08:57:59","1181","2014-00060074","DURANT AVE/FULTON ST"
"10/09/2014 09:09:30","1042","2014-00060072","2500 BLOCK HILLEGASS AVE"
"10/09/2014 09:09:49","1057","2014-00060079","<UNKNOWN> / "
"10/09/2014 09:13:45","SEC","2014-00060071","5107 DESMOND ST / "
"10/09/2014 09:16:17","415","2014-00060099","1700 BLOCK ROSE ST"
"10/09/2014 09:25:26","REPO","2014-00060075","100 BLOCK UNIVERSITY AVE"
"10/09/2014 09:31:24","1182","2014-00060076","ACTON ST/RUSSELL ST"
"10/09/2014 09:32:36","A911","2014-00060077","2000 BLOCK ALLSTON WAY"
"10/09/2014 09:33:41","647F","2014-00060086","M L KING JR WAY/HEARST AVE"
"10/09/2014 09:39:45","415","2014-00060083","2000 BLOCK SIXTH ST"
"10/09/2014 09:53:51","ADVICE","2014-00060080","600 BLOCK VINCENTE AVE"
"10/09/2014 10:02:21","1042","2014-00060081","1600 BLOCK SHATTUCK AVE"
"10/09/2014 10:06:49","602L","2014-00060085","1700 BLOCK SAN PABLO AVE"
"10/09/2014 10:15:18","SEC","2014-00060082","2700 BLOCK M L KING JR WAY"
"10/09/2014 10:15:52","SUSCIR","2014-00060093","1400 BLOCK WARD ST"
"10/09/2014 10:16:20","5150","2014-00060084","2600 BLOCK M L KING JR WAY"
"10/09/2014 10:42:12","SUSPER","2014-00060106","2400 BLOCK DURANT AVE"
"10/09/2014 10:59:44","NEW",,"<UNKNOWN> / "
"10/09/2014 11:01:28","1056","2014-00060087","1400 BLOCK SIXTY-SEVENTH ST"
"10/09/2014 11:09:38","AID","2014-00060100","1900 BLOCK BERKELEY WAY"
"10/09/2014 11:09:45","594","2014-00060088","1800 BLOCK DERBY ST"
"10/09/2014 11:12:08","SUSPER","2014-00060090","1600 BLOCK CARLETON ST"
"10/09/2014 11:12:24","W911","2014-00060089","2000 BLOCK UNIVERSITY AVE"
"10/09/2014 11:18:25","SUSPER","2014-00060092","1600 BLOCK CARLETON ST"
"10/09/2014 11:28:14","1124","2014-00060094","400 BLOCK ARLINGTON AVE"
"10/09/2014 11:38:35","1042","2014-00060095","1600 BLOCK WOOLSEY ST"
"10/09/2014 11:45:50","PRKVIO","2014-00060096","3000 BLOCK BUENA VISTA WAY"
"10/09/2014 11:47:20","TRFHAZ","2014-00060098","UNIVERSITY AVE/CALIFORNIA ST"
"10/09/2014 11:58:02","1033A","2014-00060103","600 BLOCK SANTA ROSA AVE"
"10/09/2014 11:58:12","1194","2014-00060101","HEARST AVE/SAN PABLO AVE"
"10/09/2014 12:00:09","RECOVR","2014-00060102","DELAWARE ST/M L KING JR WAY"
"10/09/2014 12:11:09","1124","2014-00060104","1100 BLOCK SPRUCE ST"
"10/09/2014 12:30:23","T","2014-00060107","1600 BLOCK ALCATRAZ AVE"
"10/09/2014 12:31:26","484","2014-00060110","2100 BLOCK ALLSTON WAY"
"10/09/2014 12:31:52","A911","2014-00060108","2600 BLOCK TELEGRAPH AVE"
"10/09/2014 12:35:00","415E","2014-00060116","1500 BLOCK JULIA ST"
"10/09/2014 12:36:07","1194","2014-00060109","BANCROFT WAY/WEST ST"
"10/09/2014 12:45:32","415","2014-00060114","SHATTUCK AVE/ROSE ST"
"10/09/2014 12:50:59","W911",,"232 WURSTER HALL UC BERKELEY CAMPUS / "
"10/09/2014 12:53:33","459A","2014-00060111","2700 BLOCK FULTON ST"
"10/09/2014 12:58:52","1194","2014-00060112","SHATTUCK AVE/KITTREDGE ST"
"10/09/2014 13:17:31","1194","2014-00060115"," / "
"10/09/2014 13:18:18","SUSPER","2014-00060117","CHANNING WAY/SHATTUCK AVE"
"10/09/2014 13:26:05","1196","2014-00060118","SACRAMENTO ST/RUSSELL ST"
"10/09/2014 13:32:57","1042","2014-00060119","SIXTH ST/DELAWARE ST"
"10/09/2014 13:35:41","1033A","2014-00060123","400 BLOCK HILL RD"
"10/09/2014 13:44:19","1042","2014-00060120","2600 BLOCK HILLEGASS AVE"
"10/09/2014 13:53:11","PRKVIO","2014-00060121","2600 BLOCK STUART ST"
"10/09/2014 13:57:33","SEC","2014-00060122"," / "
"10/09/2014 13:58:31","1124","2014-00060124","600 BLOCK PERALTA AVE"
"10/09/2014 14:00:44","TRFHAZ","2014-00060128","UNIVERSITY AVE/SAN PABLO AVE"
"10/09/2014 14:05:02","T","2014-00060125","CURTIS ST/DELAWARE ST"
"10/09/2014 14:14:32","1033A","2014-00060129","200 BLOCK THE UPLANDS "
"10/09/2014 14:15:53","484","2014-00060126","2600 BLOCK TELEGRAPH AVE"
"10/09/2014 14:16:04","1033A","2014-00060127","900 BLOCK CRESTON RD"
"10/09/2014 14:25:20","484","2014-00060143","2500 BLOCK TELEGRAPH AVE"
"10/09/2014 14:28:52","SEARCH","2014-00060130","3600 LOMA VISTA / "
"10/09/2014 14:40:59","459","2014-00060131","1400 BLOCK MILVIA ST"
"10/09/2014 14:47:09","PRKVIO",,"1900 BLOCK MCGEE AVE"
