"Date-Time","Call-Incident Type","Incident No.","Full Address"
"09/22/2014 00:00:03","1033A","2014-00056162","2100 BLOCK SHATTUCK AVE"
"09/22/2014 00:06:40","T","2014-00056163","800 BLOCK UNIVERSITY AVE"
"09/22/2014 00:11:47","T","2014-00056165","M L KING JR WAY/WOOLSEY ST"
"09/22/2014 00:24:44","SEC","2014-00056166","2100 BLOCK MILVIA ST"
"09/22/2014 00:26:44","SUSCIR","2014-00056172","1200 BLOCK FRANCISCO ST"
"09/22/2014 00:27:33","1196","2014-00056167","SECOND ST/PAGE ST"
"09/22/2014 00:29:36","T","2014-00056168","ASHBY AVE/NEWBURY ST"
"09/22/2014 00:41:12","1194B","2014-00056169","FIFTH ST/VIRGINIA ST"
"09/22/2014 00:45:53","1042","2014-00056171","SACRAMENTO ST/ASHBY AVE"
"09/22/2014 00:47:11","T","2014-00056170","BENVENUE AVE/DWIGHT WAY"
"09/22/2014 00:50:03","415E","2014-00056173","TELEGRAPH AVE/DURANT AVE"
"09/22/2014 01:00:22","23103","2014-00056176","SOLANO AVE/THE ALAMEDA "
"09/22/2014 01:00:24","1194","2014-00056174","DELAWARE ST/SAN PABLO AVE"
"09/22/2014 01:00:48","484","2014-00056175","2300 BLOCK SEVENTH ST"
"09/22/2014 01:19:45","415E","2014-00056178","2500 BLOCK HILLEGASS AVE"
"09/22/2014 01:23:21","594","2014-00056177","2100 BLOCK FOURTH ST"
"09/22/2014 01:35:37","1042","2014-00056179","2300 BLOCK WEBSTER ST"
"09/22/2014 01:46:29","1196","2014-00056180"," / "
"09/22/2014 01:50:02","1196","2014-00056181","DWIGHT WAY/SHATTUCK AVE"
"09/22/2014 02:18:14","1196","2014-00056182","100 BLOCK SEAWALL DR"
"09/22/2014 02:23:04","1194","2014-00056183","SIXTH ST/UNIVERSITY AVE"
"09/22/2014 02:24:22","1196","2014-00056184","100 BLOCK SEAWALL DR"
