"Date-Time","Call-Incident Type","Incident No.","Full Address"
"07/15/2014 00:06:09","1033A","2014-00041100","100 BLOCK SEAWALL DR"
"07/15/2014 00:13:44","SEC","2014-00041097","1700 BLOCK VIRGINIA ST"
"07/15/2014 00:15:07","415E","2014-00041099","2700 BLOCK CHANNING WAY"
"07/15/2014 00:15:16","SUSPER","2014-00041098","TENTH ST/DELAWARE ST"
"07/15/2014 01:02:50","T","2014-00041101","DANA ST/CHANNING WAY"
"07/15/2014 01:40:09","1194","2014-00041102","ELLSWORTH ST/DURANT AVE"
"07/15/2014 01:50:22","SUSCIR","2014-00041103","1000 BLOCK UNIVERSITY AVE"
"07/15/2014 02:00:52","AID","2014-00041104","ADDISON ST/M L KING JR WAY"
"07/15/2014 02:03:24","1033S","2014-00041107","2400 BLOCK BANCROFT WAY"
"07/15/2014 02:11:29","1042","2014-00041105","2100 BLOCK KITTREDGE ST"
"07/15/2014 02:22:56","415E","2014-00041109","2500 BLOCK DURANT AVE"
"07/15/2014 02:35:17","1033S","2014-00041108","2100 BLOCK SHATTUCK AVE"
"07/15/2014 02:38:58","415F","2014-00041106","1900 BLOCK M L KING JR WAY"
"07/15/2014 02:57:34","SUSCIR","2014-00041110","1800 BLOCK FIFTH ST"
"07/15/2014 03:00:12","415E","2014-00041116","2300 BLOCK FULTON ST"
"07/15/2014 03:02:18","23103","2014-00041111","UNIVERSITY AVE/GRANT ST"
"07/15/2014 03:04:15","SUSCIR","2014-00041112","ADDISON ST/M L KING JR WAY"
"07/15/2014 03:19:41","1033A",,"2200 BLOCK SHATTUCK AVE"
"07/15/2014 03:27:33","1033A",,"2100 BLOCK SHATTUCK AVE"
"07/15/2014 03:29:27","415","2014-00041113","2200 BLOCK HASTE ST"
"07/15/2014 03:35:13","1033A","2014-00041114","2000 BLOCK KITTREDGE ST"
"07/15/2014 03:50:10","1033A","2014-00041115","100 BLOCK TUNNEL RD"
"07/15/2014 04:46:12","SUSCIR","2014-00041117","2300 BLOCK LE CONTE AVE"
"07/15/2014 05:04:52","SEC","2014-00041118"," / "
"07/15/2014 05:09:27","SEC","2014-00041119"," / "
"07/15/2014 05:10:58","SEC","2014-00041120","CARLETON ST/SHATTUCK AVE"
"07/15/2014 05:26:35","BMCVIO","2014-00041121","HILGARD AVE/EUCLID AVE"
"07/15/2014 05:28:36","REPO",,"2900 BLOCK DOHR ST"
"07/15/2014 05:36:59","1033A","2014-00041122","1000 BLOCK CAMELIA ST"
