"Date-Time","Call-Incident Type","Incident No.","Full Address"
"09/21/2014 00:03:02","T","2014-00055949","HASTE ST/TELEGRAPH AVE"
"09/21/2014 00:09:30","T","2014-00055950","SHATTUCK AVE/PARKER ST"
"09/21/2014 00:15:28","415E","2014-00055958","2600 BLOCK REGENT ST"
"09/21/2014 00:16:20","T","2014-00055953","DURANT AVE/COLLEGE AVE"
"09/21/2014 00:20:16","415E","2014-00055967","2200 BLOCK PARKER ST"
"09/21/2014 00:25:45","T","2014-00055956","SHATTUCK AVE/BLAKE ST"
"09/21/2014 00:26:07","SUSCIR","2014-00055957","HASTE ST/TELEGRAPH AVE"
"09/21/2014 00:30:54","FLAG","2014-00055959","SHATTUCK AVE/BLAKE ST"
"09/21/2014 00:30:54","1042","2014-00055960","CHANNING WAY/ELLSWORTH ST"
"09/21/2014 00:37:34","415E","2014-00055964","WARRING ST/PARKER ST"
"09/21/2014 00:38:35","415F","2014-00055961","1100 BLOCK CEDAR ST"
"09/21/2014 00:39:30","415","2014-00055973","1000 BLOCK CEDAR ST"
"09/21/2014 00:39:58","10851","2014-00055962","HEARST AVE/SAN PABLO AVE"
"09/21/2014 00:44:06","AID","2014-00055963","2400 BLOCK WARRING ST"
"09/21/2014 00:44:53","SUSCIR","2014-00055984","2400 BLOCK CHANNING WAY"
"09/21/2014 00:47:26","415E","2014-00055966","1700 BLOCK HOPKINS ST"
"09/21/2014 00:52:13","415","2014-00055969","1000 BLOCK UNIVERSITY AVE"
"09/21/2014 00:53:10","AID","2014-00055972","2600 BLOCK REGENT ST"
"09/21/2014 00:56:06","415E","2014-00055968","2500 BLOCK PIEDMONT AVE"
"09/21/2014 00:58:09","415E","2014-00055983"," / "
"09/21/2014 01:01:43","1194B","2014-00055970","STANFORD AVE/MARKET ST"
"09/21/2014 01:06:04","415E","2014-00055982","2600 BLOCK SAN PABLO AVE"
"09/21/2014 01:08:05","415E","2014-00055971","PIEDMONT AVE/DWIGHT WAY"
"09/21/2014 01:13:57","TRFHAZ","2014-00055977","TELEGRAPH AVE/PRINCE ST"
"09/21/2014 01:16:27","SUSPER","2014-00055976","SHATTUCK AVE/CHANNING WAY"
"09/21/2014 01:24:18","415E","2014-00055981","1900 BLOCK VINE ST"
"09/21/2014 01:32:22","415E","2014-00055980","2300 BLOCK WARRING ST"
"09/21/2014 01:33:50","T","2014-00055978","TELEGRAPH AVE/CARLETON ST"
"09/21/2014 01:38:46","T","2014-00055979","1500 BLOCK UNIVERSITY AVE"
"09/21/2014 01:52:48","T","2014-00055985","SHATTUCK AVE/STUART ST"
"09/21/2014 01:55:30","415","2014-00055986","2300 BLOCK TELEGRAPH AVE"
"09/21/2014 02:00:11","415E","2014-00055990","2900 BLOCK COLLEGE AVE"
"09/21/2014 02:12:41","1194","2014-00055987","SHATTUCK AVE/BANCROFT WAY"
"09/21/2014 02:15:38","T","2014-00055988","SHATTUCK AVE/BLAKE ST"
"09/21/2014 02:16:32","T","2014-00055989","BANCROFT WAY/TELEGRAPH AVE"
"09/21/2014 02:17:27","W911",,"2000 BLOCK UNIVERSITY AVE"
"09/21/2014 02:21:40","W911",,"2000 BLOCK UNIVERSITY AVE"
