"Date-Time","Call-Incident Type","Incident No.","Full Address"
"09/23/2014 00:17:46","ILLDMP","2014-00056364","2000 BLOCK SHATTUCK AVE"
"09/23/2014 00:20:03","415","2014-00056365","2000 BLOCK ALLSTON WAY"
"09/23/2014 00:43:14","SEC","2014-00056366"," / "
"09/23/2014 00:44:24","1042","2014-00056373","2300 BLOCK DURANT AVE"
"09/23/2014 00:45:42","SEC","2014-00056367","2300 BLOCK PRINCE ST"
"09/23/2014 00:46:55","1056","2014-00056368","2000 BLOCK KITTREDGE ST"
"09/23/2014 00:48:05","1091B","2014-00056369","1100 BLOCK CEDAR ST"
"09/23/2014 01:17:04","T","2014-00056370","HEINZ AVE/SAN PABLO AVE"
"09/23/2014 01:32:54","SEC","2014-00056371"," / "
"09/23/2014 01:33:30","1033A","2014-00056372","2100 BLOCK SHATTUCK AVE"
"09/23/2014 01:56:08","415","2014-00056374","2000 BLOCK SHATTUCK AVE"
"09/23/2014 02:26:56","1196","2014-00056375","SAN PABLO AVE/BANCROFT WAY"
"09/23/2014 02:42:57","SUSPER","2014-00056377","1600 BLOCK UNIVERSITY AVE"
"09/23/2014 02:43:31","20002","2014-00056376","2600 BLOCK CALIFORNIA ST"
"09/23/2014 02:45:03","SUSCIR","2014-00056378","2200 BLOCK CURTIS ST"
"09/23/2014 02:59:16","T","2014-00056379","BROWNING ST/CHANNING WAY"
"09/23/2014 04:02:34","SEC","2014-00056380","800 BLOCK BOLIVAR DR"
"09/23/2014 04:09:36","T","2014-00056381","2900 BLOCK OTIS ST"
"09/23/2014 04:31:16","1194","2014-00056382","2500 BLOCK SAN PABLO AVE"
"09/23/2014 04:34:54","SUSCIR","2014-00056383","600 BLOCK SPRUCE ST"
"09/23/2014 04:41:22","W911","2014-00056384","2100 BLOCK SHATTUCK AVE"
"09/23/2014 04:47:26","1042","2014-00056385","2700 BLOCK SACRAMENTO ST"
"09/23/2014 04:55:20","W911","2014-00056386","1500 BLOCK BLAKE ST"
"09/23/2014 06:31:14","AID","2014-00056387","2900 BLOCK NINTH ST"
"09/23/2014 06:53:59","SEC","2014-00056388","CENTER ST/SHATTUCK AVE"
"09/23/2014 06:56:04","602L","2014-00056389","2500 BLOCK WEBSTER ST"
"09/23/2014 07:24:35","602L","2014-00056390","1800 BLOCK SAN PABLO AVE"
"09/23/2014 07:49:45","T","2014-00056391","1000 BLOCK ASHBY AVE"
"09/23/2014 08:08:54","602L",,"2500 BLOCK WEBSTER ST"
"09/23/2014 08:09:00","602L","2014-00056392","1200 BLOCK SAN PABLO AVE"
"09/23/2014 08:14:21","W911","2014-00056394","2100 BLOCK UNIVERSITY AVE"
"09/23/2014 08:14:49","1033A","2014-00056396","1200 BLOCK DWIGHT WAY"
"09/23/2014 08:16:06","SUSCIR","2014-00056393","BANCROFT WAY/SACRAMENTO ST"
"09/23/2014 08:25:40","A911","2014-00056395","1800 BLOCK FOURTH ST"
"09/23/2014 08:28:38","1033A","2014-00056397","2200 BLOCK PRINCE ST"
"09/23/2014 08:29:33","TRFHAZ","2014-00056398","CALIFORNIA ST/STUART ST"
"09/23/2014 08:32:10","1042","2014-00056399","2400 BLOCK WEBSTER ST"
"09/23/2014 08:33:21","10851","2014-00056402","GRIZZLY PEAK BLVD/WOODMONT AVE"
"09/23/2014 08:36:17","1062B","2014-00056401","1100 BLOCK DWIGHT WAY"
"09/23/2014 08:37:09","415E","2014-00056400","1000 BLOCK UNIVERSITY AVE"
"09/23/2014 08:46:21","1042","2014-00056403","SAN PABLO AVE/CEDAR ST"
"09/23/2014 08:52:35","23103","2014-00056404","VIRGINIA ST/BONITA AVE"
"09/23/2014 08:59:42","T","2014-00056405","SACRAMENTO ST/DELAWARE ST"
"09/23/2014 09:04:51","1194","2014-00056406","1200 BLOCK SAN PABLO AVE"
"09/23/2014 09:05:53","1183","2014-00056407","ASHBY AVE/SAN PABLO AVE"
"09/23/2014 09:16:18","T","2014-00056408","GILMAN ST/TENTH ST"
"09/23/2014 09:18:10","SUSPER","2014-00056409","1500 BLOCK SPRUCE ST"
"09/23/2014 09:19:23","602L","2014-00056412","1400 BLOCK SHATTUCK AVE"
"09/23/2014 09:24:30","1124","2014-00056410","1700 BLOCK PARKER ST"
"09/23/2014 09:29:07","1033A","2014-00056413","1700 BLOCK ALLSTON WAY"
"09/23/2014 09:36:30","415E","2014-00056416","2300 BLOCK DWIGHT WAY"
"09/23/2014 09:36:42","1198","2014-00056411","COLLEGE AVE/BANCROFT WAY"
"09/23/2014 09:44:01","484","2014-00056415","1600 BLOCK ALCATRAZ AVE"
"09/23/2014 09:44:53","T","2014-00056414","SHATTUCK AVE/HEARST AVE"
"09/23/2014 09:47:23","REPO","2014-00056417","2000 BLOCK BLAKE ST"
"09/23/2014 09:56:01","SUSCIR","2014-00056418","900 BLOCK DELAWARE ST"
"09/23/2014 10:03:28","ADVICE","2014-00056419","RUSSELL ST/OTIS ST"
"09/23/2014 10:17:35","ADVICE","2014-00056436","700 BLOCK VINCENTE AVE"
"09/23/2014 10:21:42","A911","2014-00056420","1800 BLOCK UNIVERSITY AVE"
"09/23/2014 10:26:41","SUSCIR","2014-00056421","MARIN AVE/SPRUCE ST"
"09/23/2014 10:27:12","DRUGS",,"3200 BLOCK ADELINE ST"
"09/23/2014 10:31:35","1057","2014-00056425","1500 BLOCK STUART ST"
"09/23/2014 10:41:43","1194","2014-00056422","DELAWARE ST/SAN PABLO AVE"
"09/23/2014 10:42:08","PCVIO","2014-00056423","2100 BLOCK MCKINLEY AVE"
"09/23/2014 10:46:43","1194","2014-00056424","800 BLOCK FOLGER AVE"
"09/23/2014 10:55:15","ADVICE",,"2800 BLOCK SHATTUCK AVE"
"09/23/2014 11:06:03","A911","2014-00056426","2800 BLOCK TELEGRAPH AVE"
"09/23/2014 11:09:59","ADVICE","2014-00056430","MILVIA ST/ALLSTON WAY"
"09/23/2014 11:14:12","459","2014-00056432","600 BLOCK CEDAR ST"
"09/23/2014 11:19:14","AID","2014-00056428","1500 BLOCK SIXTH ST"
"09/23/2014 11:19:15","1181","2014-00056429","3100 BLOCK SHATTUCK AVE"
"09/23/2014 11:22:28","415","2014-00056431","600 BLOCK ARLINGTON AVE"
"09/23/2014 11:25:57","ADVICE","2014-00056435","2500 BLOCK LE CONTE AVE"
"09/23/2014 11:36:13","T","2014-00056433","JULIA ST/SACRAMENTO ST"
"09/23/2014 11:41:13","DEMO","2014-00056434"," / "
"09/23/2014 11:52:34","10851","2014-00056438","SCENIC AVE/LE CONTE AVE"
"09/23/2014 11:58:51","415","2014-00056437","1600 BLOCK SAN PABLO AVE"
"09/23/2014 12:06:24","242","2014-00056439","SHATTUCK AVE/ALLSTON WAY"
"09/23/2014 12:10:23","487","2014-00056440","2500 BLOCK BANCROFT WAY"
"09/23/2014 12:10:36","ADVICE","2014-00056449","1200 BLOCK UNIVERSITY AVE"
"09/23/2014 12:15:14","1033A","2014-00056442","900 BLOCK MENDOCINO AVE"
"09/23/2014 12:17:33","415","2014-00056448","2100 BLOCK MCKINLEY AVE"
"09/23/2014 12:20:06","1124","2014-00056441","2500 BLOCK ETNA ST"
"09/23/2014 12:23:49","530 5","2014-00056447","1100 BLOCK AMADOR AVE"
"09/23/2014 12:25:15","T","2014-00056443","ADDISON ST/SHATTUCK AVE"
"09/23/2014 12:25:15","PRKVIO",,"1700 BLOCK TACOMA AVE"
"09/23/2014 12:25:41","FLAG","2014-00056444","NINTH ST/GILMAN ST"
"09/23/2014 12:27:06","1042","2014-00056445","2000 BLOCK CHANNING WAY"
"09/23/2014 12:29:03","SUSPER","2014-00056446","2400 BLOCK BROWNING ST"
"09/23/2014 13:04:43","FOUND","2014-00056451","DWIGHT WAY/TELEGRAPH AVE"
"09/23/2014 13:05:38","T","2014-00056452","HEARST AVE/HIGHLAND PL"
"09/23/2014 13:06:03","1182","2014-00056453","CENTER ST/SHATTUCK AVE"
"09/23/2014 13:08:34","602L","2014-00056458","2000 BLOCK UNIVERSITY AVE"
"09/23/2014 13:09:30","484","2014-00056460","1400 BLOCK GRIZZLY PEAK BLVD"
"09/23/2014 13:13:20","242","2014-00056454","CENTER ST/SHATTUCK AVE"
"09/23/2014 13:18:07","SUSPER","2014-00056455","2400 BLOCK BROWNING ST"
"09/23/2014 13:23:48","1194","2014-00056456"," / "
"09/23/2014 13:25:56","ADVICE","2014-00056500","2200 BLOCK DERBY ST"
"09/23/2014 13:26:54","242","2014-00056457","2300 BLOCK MCKINLEY AVE"
"09/23/2014 13:30:38","10851","2014-00056467","1200 BLOCK SEVENTH ST"
"09/23/2014 13:35:08","1042","2014-00056459","TELE BLAKE / "
"09/23/2014 13:35:22","SUSPER","2014-00056463","FRANCISCO ST/GRANT ST"
"09/23/2014 13:37:10","T","2014-00056462","SAN PABLO AVE/ALCATRAZ AVE"
"09/23/2014 13:39:57","242","2014-00056464","2900 BLOCK SACRAMENTO ST"
"09/23/2014 13:45:08","1194","2014-00056465","TELEGRAPH AVE/BLAKE ST"
"09/23/2014 13:47:45","DRUGS","2014-00056473","2200 BLOCK M L KING JR WAY"
"09/23/2014 13:55:01","1194","2014-00056466","2500 BLOCK CHILTON WAY"
"09/23/2014 13:57:58","SEC","2014-00056468","1900 BLOCK ALLSTON WAY"
"09/23/2014 14:01:10","DRUGS","2014-00056474","1900 BLOCK SHATTUCK AVE"
"09/23/2014 14:10:12","DRUGS","2014-00056475","2900 BLOCK SACRAMENTO ST"
"09/23/2014 14:18:36","1053","2014-00056470","2200 BLOCK BANCROFT WAY"
"09/23/2014 14:20:20","1042","2014-00056469","TELE HASTE / "
"09/23/2014 14:20:46","PRKVIO",,"3200 BLOCK KING ST"
"09/23/2014 14:23:27","484","2014-00056515","1200 BLOCK SAN PABLO AVE"
"09/23/2014 14:25:22","VCVIO",,"LE ROY AVE/RIDGE RD"
"09/23/2014 14:35:04","459","2014-00056478","1300 BLOCK FOURTH ST"
"09/23/2014 14:43:29","NEW",,"1000 BLOCK UNIVERSITY AVE"
"09/23/2014 14:44:02","1033A","2014-00056472","1000 BLOCK SPRUCE ST"
"09/23/2014 14:48:06","SUSPER","2014-00056484","1200 BLOCK GRIZZLY PEAK BLVD"
"09/23/2014 14:50:45","ADVICE","2014-00056471","2100 BLOCK M L KING JR WAY"
"09/23/2014 15:03:37","484","2014-00056523","2400 BLOCK DURANT AVE"
"09/23/2014 15:10:21","602L","2014-00056476","2500 BLOCK TELEGRAPH AVE"
"09/23/2014 15:14:59","20002","2014-00056481","ASHBY AVE/ADELINE ST"
"09/23/2014 15:21:12","T","2014-00056477","DER/SA / "
