"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/11/2014 00:05:37","T","2014-00046887"," / "
"08/11/2014 00:08:10","SUSCIR","2014-00046888","1200 BLOCK KAINS AVE"
"08/11/2014 00:08:40","1033A","2014-00046889","1500 BLOCK UNIVERSITY AVE"
"08/11/2014 00:41:30","415E","2014-00046893","1700 BLOCK WOOLSEY ST"
"08/11/2014 00:44:26","415E","2014-00046899","2600 BLOCK SAN PABLO AVE"
"08/11/2014 00:47:46","T","2014-00046890","SHATTUCK AVE/STUART ST"
"08/11/2014 00:52:21","415","2014-00046892","2100 BLOCK ASHBY AVE"
"08/11/2014 00:54:00","SEC","2014-00046891","1700 BLOCK EIGHTH ST"
"08/11/2014 01:09:33","1196","2014-00046894","1700 BLOCK FOURTH ST"
"08/11/2014 01:13:19","SUSCIR","2014-00046895","1600 BLOCK SIXTH ST"
"08/11/2014 01:33:17","DAMAGE","2014-00046896","1600 BLOCK SIXTH ST"
"08/11/2014 01:41:18","415E","2014-00046897","1700 BLOCK EOLA ST"
"08/11/2014 02:18:26","1196","2014-00046898","SEAWALL DR/UNIVERSITY AVE"
"08/11/2014 02:22:58","T","2014-00046900","ASHBY AVE/SAN PABLO AVE"
"08/11/2014 02:29:31","T","2014-00046901","SEVENTH ST/FOLGER AVE"
"08/11/2014 02:30:41","SEC","2014-00046902"," / "
"08/11/2014 02:40:27","T","2014-00046903","ASHBY AVE/KING ST"
"08/11/2014 02:41:25","1194","2014-00046904","ADELINE ST/ASHBY AVE"
"08/11/2014 02:45:14","1194","2014-00046905","SEVENTH ST/ALLSTON WAY"
"08/11/2014 02:50:26","415E","2014-00046906","2100 BLOCK GRANT ST"
"08/11/2014 03:02:42","T","2014-00046907","UNIVERSITY AVE/TENTH ST"
"08/11/2014 03:09:41","SUSPER","2014-00046908","2500 BLOCK DURANT AVE"
"08/11/2014 05:31:01","459A","2014-00046909","1300 BLOCK GRIZZLY PEAK BLVD"
"08/11/2014 05:40:01","1033A","2014-00046910","1800 BLOCK SOLANO AVE"
"08/11/2014 06:41:39","REPO",,"900 BLOCK UNIVERSITY AVE"
"08/11/2014 06:46:07","602L","2014-00046913","2400 BLOCK MCKINLEY AVE"
"08/11/2014 06:49:46","415F","2014-00046911","FIFTH ST/VIRGINIA ST"
