"Date-Time","Call-Incident Type","Incident No.","Full Address"
"08/21/2014 00:03:39","1042","2014-00048967","1300 BLOCK ADDISON ST"
"08/21/2014 00:07:15","484","2014-00048968","COLLEGE AVE/GARBER ST"
"08/21/2014 00:13:58","1194","2014-00048969","MILVIA ST/BLAKE ST"
"08/21/2014 00:25:09","484","2014-00048975","CARLETON ST/SAN PABLO AVE"
"08/21/2014 00:25:37","SEC","2014-00048970","800 BLOCK BOLIVAR DR"
"08/21/2014 00:34:25","1033A","2014-00048971","2700 BLOCK PARK ST"
"08/21/2014 00:40:47","FLAG","2014-00048972","SHATTUCK AVE/DWIGHT WAY"
"08/21/2014 00:45:07","1033A","2014-00048973","3000 BLOCK TELEGRAPH AVE"
"08/21/2014 00:45:49","W911","2014-00048974","1000 BLOCK PAGE ST"
"08/21/2014 00:58:22","T","2014-00048977","SAN PABLO AVE/FRANCISCO ST"
"08/21/2014 01:07:54","1194","2014-00048978","SHATTUCK AVE/HASTE ST"
"08/21/2014 01:10:08","T","2014-00048979","M L KING JR WAY/ADDISON ST"
"08/21/2014 01:29:54","SEC","2014-00048980","2300 BLOCK SHATTUCK AVE"
"08/21/2014 01:30:06","415F","2014-00048981","2300 BLOCK ROOSEVELT AVE"
"08/21/2014 01:38:28","602L","2014-00048986","2600 BLOCK REGENT ST"
"08/21/2014 01:42:41","1194","2014-00048982","1700 BLOCK UNIVERSITY AVE"
"08/21/2014 01:51:28","T","2014-00048983","SACRAMENTO ST/WOOLSEY ST"
"08/21/2014 01:53:09","415","2014-00048984","1300 BLOCK UNIVERSITY AVE"
"08/21/2014 02:13:20","1196","2014-00048985","SACRAMENTO ST/BLAKE ST"
"08/21/2014 02:29:21","SEC","2014-00048987","FOURTH ST/HEARST AVE"
"08/21/2014 02:36:32","1194","2014-00048988","ALLSTON WAY/FOURTH ST"
"08/21/2014 02:43:36","415F","2014-00048989","2700 BLOCK FULTON ST"
"08/21/2014 03:20:19","PRKVIO","2014-00048991","2100 BLOCK SEVENTH ST"
"08/21/2014 03:30:46","SEC","2014-00048992","FOURTH ST/HEARST AVE"
"08/21/2014 03:47:36","1033A","2014-00048994","1700 BLOCK PRINCE ST"
"08/21/2014 03:47:46","SEC","2014-00048993","2800 BLOCK PARK ST"
"08/21/2014 03:56:56","SEC","2014-00048995"," / "
"08/21/2014 04:12:55","SEC","2014-00048996","200 BLOCK UNIVERSITY AVE"
"08/21/2014 04:16:48","SEC","2014-00048997"," / "
"08/21/2014 04:21:58","1033A","2014-00048998","100 BLOCK BERKELEY SQ"
"08/21/2014 04:39:19","1042","2014-00048999","CENTER ST/SHATTUCK AVE"
"08/21/2014 05:03:03","W911","2014-00049000","2000 BLOCK UNIVERSITY AVE"
"08/21/2014 05:15:34","1033A","2014-00049001","900 BLOCK COLUSA AVE"
"08/21/2014 06:25:06","459A","2014-00049003","2000 BLOCK FRANCISCO ST"
"08/21/2014 06:46:12","INV-O","2014-00009051","2100 BLOCK CEDAR ST"
"08/21/2014 06:46:12","INV-O","2014-00049002","2100 BLOCK CEDAR ST"
"08/21/2014 06:54:14","459A","2014-00049004","1800 BLOCK SIXTH ST"
"08/21/2014 07:02:29","PRKVIO","2014-00049005","2400 BLOCK ELLSWORTH ST"
"08/21/2014 07:10:35","SEC","2014-00049006"," / "
"08/21/2014 07:10:39","602L","2014-00049007","2000 BLOCK ALLSTON WAY"
"08/21/2014 07:20:47","PRKVIO","2014-00049008","1300 BLOCK ADDISON ST"
"08/21/2014 07:30:09","1124",,"1200 BLOCK SECOND ST"
"08/21/2014 07:33:42","459A","2014-00049009","EIGHTH ST/HEARST AVE"
"08/21/2014 07:35:56","1033A","2014-00049010","1500 BLOCK UNIVERSITY AVE"
"08/21/2014 07:46:55","1194","2014-00049011","2500 BLOCK TELEGRAPH AVE"
"08/21/2014 08:18:52","SUSCIR","2014-00049012","2300 BLOCK SHATTUCK AVE"
"08/21/2014 08:28:15","T","2014-00049013","SIXTY-THIRD ST/MARKET ST"
"08/21/2014 08:48:28","ILLDMP","2014-00049014","2500 BLOCK COLLEGE AVE"
"08/21/2014 08:50:25","T","2014-00049015","SACRAMENTO ST/CARLETON ST"
"08/21/2014 08:52:06","1124","2014-00049016","2300 BLOCK HASTE ST"
"08/21/2014 08:56:06","ADVICE","2014-00049023","2100 BLOCK SHATTUCK AVE"
"08/21/2014 09:00:56","415","2014-00049017","2600 BLOCK SHATTUCK AVE"
"08/21/2014 09:02:47","FOUND","2014-00049077","1700 BLOCK MCGEE AVE"
"08/21/2014 09:04:53","1182","2014-00049018","2500 BLOCK BENVENUE AVE"
"08/21/2014 09:05:22","459","2014-00049020","1900 BLOCK ADDISON ST"
"08/21/2014 09:11:13","VVER","2014-00049024","2100 BLOCK M L KING JR WAY"
"08/21/2014 09:14:27","KNOCK","2014-00049019","1200 BLOCK ASHBY AVE"
"08/21/2014 09:15:08","5150","2014-00049021","2400 BLOCK ASHBY AVE"
"08/21/2014 09:28:00","1033A","2014-00049025","2300 BLOCK SEVENTH ST"
"08/21/2014 09:30:33","594","2014-00049027","2400 BLOCK WARRING ST"
"08/21/2014 09:36:01","459","2014-00049032","1900 BLOCK CHESTNUT ST"
"08/21/2014 09:38:26","1042","2014-00049031","1000 BLOCK GILMAN ST"
"08/21/2014 09:41:42","415F","2014-00049022","2000 BLOCK EIGHTH ST"
"08/21/2014 09:42:11","484","2014-00049035","2200 BLOCK SEVENTH ST"
"08/21/2014 09:46:29","1033A","2014-00049028","2200 BLOCK TENTH ST"
"08/21/2014 09:51:50","5150","2014-00049043","2700 BLOCK WALLACE ST"
"08/21/2014 09:57:02","ADVICE","2014-00049052","1000 BLOCK CEDAR ST"
"08/21/2014 09:58:59","5150","2014-00049026","2000 BLOCK KITTREDGE ST"
"08/21/2014 09:59:51","10851","2014-00049047","2400 BLOCK CALIFORNIA ST"
"08/21/2014 10:10:01","10851","2014-00049029","200 BLOCK UNIVERSITY AVE"
"08/21/2014 10:11:29","ADVICE","2014-00049042","1900 BLOCK EIGHTH ST"
"08/21/2014 10:21:24","A911","2014-00049030","2900 BLOCK CALIFORNIA ST"
"08/21/2014 10:38:04","1042","2014-00049033","1600 BLOCK WOOLSEY ST"
"08/21/2014 10:38:41","5150","2014-00049034","2300 BLOCK SACRAMENTO ST"
"08/21/2014 10:42:20","RECOVR","2014-00049045","1900 BLOCK BERKELEY WAY"
"08/21/2014 10:42:37","BMCVIO","2014-00049037","1300 BLOCK ORDWAY ST"
"08/21/2014 10:43:05","459A","2014-00049068","1600 BLOCK MILVIA ST"
"08/21/2014 10:57:49","PRKVIO",,"2200 BLOCK WARD ST"
"08/21/2014 11:01:46","PRKVIO","2014-00049036","1900 BLOCK CENTER ST"
"08/21/2014 11:01:49","A911","2014-00049038","2000 BLOCK SAN PABLO AVE"
"08/21/2014 11:07:06","1124",,"1600 BLOCK SIXTY-SECOND ST"
"08/21/2014 11:08:40","484","2014-00049063","2200 BLOCK HASTE ST"
"08/21/2014 11:11:01","314","2014-00049039","2300 BLOCK ROOSEVELT AVE"
